name,address,lat,lon,naics,owner_last,owner_firs,owner_midd
ANGELS BEAUTY ESSENTIALS,2722 W Mosher St Baltimore MD 21216,39.299492000000001,-76.663022999999995,"812112",ORTIZ,STACEY,MARCUS
CHRISTOPHER KREBS,564 Parksley Ave Baltimore MD 21223,39.277828000000000,-76.665880999999999,"999990",ROSE,MELVIN,NULL
COMMUNITY IMPACT BALTIMORE,24 N Fulton Ave Baltimore MD 21223 USA,39.288874000000000,-76.645550999999998,"624110",COWEN,DANIEL,NULL
SURE PRO RENOVATIONS,2542 Wilkens Ave Baltimore MD 21223,39.279375000000002,-76.655345999999994,"236118",LEMANSKI,ALMA,NULL
LAWRENCE BLIM,1602 Hollins St Baltimore MD 21223,39.287619999999997,-76.642553000000007,"541213",HEINKE,DILLON,DAVID
STREET S,566 N Grantley St Baltimore MD 21229,39.294417000000003,-76.677464000000001,"999990",STEVENSON,PAULA,NULL
PRATT CUT RATE LIQUORS,154 Harmison St Baltimore MD 21223,39.285282000000002,-76.649321999999998,"445310",MCDERMOTT,ROOSEVELT,CLAUDE
MILLER GROCERY/CIGARETTE,125 S Culver St Baltimore MD 21229 USA,39.284264999999998,-76.678703999999996,"445110",DECKER,DEWAYNE,JOHN
SHIPCO TRANSPORT,2114 W Fairmount Ave Baltimore MD 21223,39.288794000000003,-76.650316000000004,"488999",AFONSO,STACI,NULL
BON SECOURS BALTIMORE HEALTH CORPORATION,2000 W Baltimore St Baltimore MD 21223,39.288570999999997,-76.649209999999997,"622110",WILLIAMS,MARGARET,NULL
"AMERICAN RESCUE WORKERS, INC.",9 S Catherine St Baltimore MD 21223,39.287492000000000,-76.655901000000000,"624310",PARDO,MELISSA,NULL
BAH CATERERS AND PERSONAL SERV,977 Chief St Baltimore MD 21216,39.299357999999998,-76.653750000000002,"541990",HUERTA,JOSEPH,NULL
GREATER FAITH COMMUNITY CHURCH,915 N Vincent St Baltimore MD 21217,39.299033999999999,-76.643546999999998,"813110",JOHANSON,BUDDY,RUSSELL
C T M,427 Mt Holly St Baltimore MD 21229,39.291952000000002,-76.679304999999999,"811490",WILLIAMS,BILLYE,NULL
HARVEY'S PROFESSIONAL CLEANING,1542 W Lanvale St Baltimore MD 21217,39.297908000000000,-76.642066999999997,"561790",THORPE,BARBARA,FRIEDA
ROSALING MURRAY DAY CARE,212 N Bruce St Baltimore MD 21223,39.290792000000003,-76.644690999999995,"624410",MORGAN,CLAIRE,KATIE
STANDARD REFRIGERATION INC,2916 Stafford St Baltimore MD 21223 USA,39.279058999999997,-76.665201999999994,"238220",NGUYEN,HARRY,NULL
STROHMER'S HARDWARE,2001-2019 Lemmon St Baltimore MD 21223,39.285477999999998,-76.648741000000001,"444130",OROZCO,MARJORIE,MINNIE
THE ALL NEW SATELLITE BAPTIST CHURCH,2441 W Lexington St Baltimore MD 21223,39.290087000000000,-76.654964000000007,"813110",KRAUSE,GARY,HERMAN
"WELCH, WILLIAM A JR",2922 Edmondson Ave Baltimore MD 21223,39.294609999999999,-76.665379999999999,"541211",STACEY,JOHN,NULL
FOOD CENTER,600 N Payson St Baltimore MD 21217 USA,39.295406000000000,-76.649269000000004,"445110",SHADER,WILLIAM,NULL
CREATIVE TOUCH ALL NATURAL UNISEX LLC,1773 McHenry St Baltimore MD 21223,39.284199000000001,-76.644743000000005,"999990",VINEYARD,DOTTIE,NULL
BEAUTIFUL BLESSINGS,735 Whitmore Ave Baltimore MD 21216,39.295972999999996,-76.657691999999997,"999990",BREWER,PETER,NULL
YANG QINGZHEN,2013 Edmondson Ave Baltimore MD 21223,39.294908000000000,-76.649429999999995,"999990",JUSTICE,JOHN,NULL
"11TH HOUR MINISTRIES INTERNATIONAL, INC.",1913 W Mosher St Baltimore MD 21217,39.299647000000000,-76.648000999999994,"813110",BALLEW,DOYLE,TOMMY
HAIR HUT,3219 W Baltimore St Baltimore MD 21229,39.285704000000003,-76.671319999999994,"812112",BLACK,GLORIA,DONNA
DANA'S TIRES INC,409 N Warwick Ave Baltimore MD 21223,39.292526000000002,-76.656006000000005,"441320",KENNEY,CYNTHIA,NULL
AMOCO,2343 Frederick Ave Baltimore MD 21223,39.284218000000003,-76.653295000000000,"447190",MISNER,LAURA,NULL
SERVICE DENTAL LABORATORY,3572 Frederick Ave Baltimore MD 21229,39.281835999999998,-76.676063999999997,"339116",WILLIAMS,JOSE,RICHARD
KC BEAUTY SUPPLY,2343 Frederick Ave Baltimore MD 21223,39.284218000000003,-76.653295000000000,"423850",GREENLEE,BRIGITTE,NULL
SAGAMORE CREATIVE SERVICES GROUP,316 Goldsmith St Baltimore MD 21223,39.283768000000002,-76.647606999999994,"541990",BECTON,RONALD,NULL
BRAUNER EQUIPMENT COMPANY,344 S Dukeland St Baltimore MD 21223,39.280413000000003,-76.662637000000004,"423810",LE,ELENOR,NULL
JOYCE R BUTLER,1835 W Lanvale St Baltimore MD 21217,39.297406000000002,-76.646835999999993,"624410",TREW,CECILIA,NULL
SAMS HOUSE OF CHILDCARE,37 N Kossuth St Baltimore MD 21229,39.287517999999999,-76.674318000000000,"624410",COUNTER,OSCAR,NULL
WHETSTONE CO,2603 Dulany St Baltimore MD 21223 USA,39.280186999999998,-76.657048000000003,"531110",PURCELL,WILLIAM,KEVIN
LEGEND MOTORS INC,3008 Wilkens Ave Baltimore MD 21223 USA,39.276085999999999,-76.665654000000004,"441228",BURDGE,WILLIAM,NULL
WEAVER CONSTRUCTION,548 N Fulton Ave Baltimore MD 21223 USA,39.295053000000003,-76.645791000000003,"236118",TRAWICK,RICHARD,NULL
MIRROR CRAFTERS INC,2907 Stafford St Baltimore MD 21223,39.278590000000001,-76.664726999999999,"327215",LIPPINCOTT,WENDY,CONNIE
L.S. SERVICES,3401 W Caton Ave Baltimore MD 21229 USA,39.285984999999997,-76.673734999999994,"541990",MOORE,MARY,LORI
GILMOR GROCERY,277 S Gilmor St Baltimore MD 21223,39.284630000000000,-76.641969000000003,"445110",MCKEOWN,JASON,NULL
J & F AUTO REPAIRS,5 S Mount St Baltimore MD 21223,39.288100999999997,-76.643635000000003,"811111",EDMUND,ROY,TROY
MCI TULSA LINE-COST-DOLNNET,1000 S Monroe St Baltimore MD 21230,39.276094000000001,-76.644609000000003,"517911",LINKOUS,RICHARD,NULL
LATINO AMERICA DELI,2200 Christian St Baltimore MD 21223 USA,39.281312000000000,-76.651300000000006,"722513",COOK,INELL,NULL
WILLIS DISTRIBUTION INC.,2434 W Lafayette Ave Baltimore MD 21216,39.298689000000003,-76.655513999999997,"424990",REGALADO,KELLY,ELVIRA
ATLAS AUTO CLINIC INC,3235 Lohrs Ln Baltimore MD 21229,39.284678000000000,-76.671334999999999,"811111",EARLY,FELIPE,NULL
WALDON PROJECTS LLC,83 S Morley St Baltimore MD 21229,39.285162000000000,-76.675396000000006,"541512",DEROSIA,PERCY,KEVIN
HOUSING AUTHORITY OF BALTIMORE CITY,2929 W Lanvale St Baltimore MD 21216,39.296959999999999,-76.665565999999998,"925110",GREGORY,REBECCA,NULL
C PETERSEN,3252 W Baltimore St Baltimore MD 21229,39.286008000000002,-76.671766000000005,"448190",DUNN,DOROTHY,ELIZABETH
DILIP BHAGAT,2738 Wilkens Ave Baltimore MD 21223 USA,39.277920999999999,-76.659723999999997,"621111",COWLING,MONA,BETTY
DESIGNS BY RENE,2439 Edmondson Ave Baltimore MD 21223 USA,39.294508999999998,-76.656001000000003,"541990",DANTZLER,JULIE,DIANE
MARYLAND BUSINESS SERVICES INC,2990 Benson Ave Baltimore MD 21223,39.274690000000000,-76.664683999999994,"541990",GIRGIS,SHERWOOD,NULL
CVS,2579 Lauretta Ave Baltimore MD 21223,39.293742999999999,-76.658930999999995,"446110",MELVIN,CHRISTOPHER,NULL
MARYLAND BAPTIST AGED HOME INC,2819 Rayner Ave Baltimore MD 21216,39.296107999999997,-76.663160000000005,"623312",FLOREZ,LUCY,NULL
"POSITIVE YOUTH EXPRESSIONS, INC.",2318 W Lexington St Baltimore MD 21223 USA,39.290534000000001,-76.653627999999998,"611699",ORR,SCOTT,NULL
LINWOOD STEVENS,319 N Payson St Baltimore MD 21223,39.292399000000003,-76.648702999999998,"999990",CUTTING,ROLAND,NULL
WOODA LITTLE PPL CHLD CR,2475 Edmondson Ave Baltimore MD 21223,39.294516999999999,-76.655940999999999,"624410",SEABOLT,JERALD,NULL
PROJECT HOME ASSISTANT LIVING,2544 Ashton St Baltimore MD 21223,39.280521999999998,-76.655804000000003,"999990",NGUYEN,JOHN,NULL
"A BETTER CHOICE PARKING SERVICE, INC",2555 W Lafayette Ave Baltimore MD 21216,39.298130000000000,-76.658366000000001,"812990",ALI,ADINA,NULL
PROPERTY MANAGER,242 N Mount St Baltimore MD 21223,39.291249999999998,-76.644158000000004,"561110",SALVI,CHRISTOPHER,WILLIAM
W.C.D.T. LLC,2266 W Lanvale St Baltimore MD 21216,39.297159999999998,-76.653063000000003,"999990",MONET,MICHAEL,DINO
"JUST-4-U TRANSIT, LLC",2025 W Lexington St Baltimore MD 21223 USA,39.290303999999999,-76.649839999999998,"484110",BARNETT,ANTHONY,GARRETT
SHAKESPEARE ASSN OF AMERICA,3192 Wilkens Ave Baltimore MD 21223,39.275103999999999,-76.668163000000007,"813920",SHUMAKER,LISSETTE,JULIE
BI COMMUNICATIONS,661 N Pulaski St Baltimore MD 21217,39.295794000000001,-76.650282000000004,"517919",HESTER,ANTON,NULL
JAMES LITTLE,2505 Lauretta Ave Baltimore MD 21223,39.293863000000002,-76.656575000000004,"238990",RODRIGUEZ,DORIS,LINDA
ONE STEP UP,962 N Parrish St Baltimore MD 21217,39.299596999999999,-76.642413000000005,"624410",NEILSEN,GLEN,CARLTON
T & D PLUMBING CO,2125 W Pratt St Baltimore MD 21223 USA,39.284714999999998,-76.650896000000003,"238220",MALLARD,LUIS,NULL
ADANT E AROMATICS,2560 Harlem Ave Baltimore MD 21216,39.296363999999997,-76.657342000000000,"999990",ORR,REBECKA,NULL
GLOBAL MESSENGER CORPORATION,1044 S Monroe St Baltimore MD 21230,39.275877000000001,-76.644113000000004,"484110",HUYNH,EDUARDO,NULL
MIN. ENGINEERING,1859 W Pratt St Baltimore MD 21223,39.285038999999998,-76.646257000000006,"541330",STOY,ALFONSO,NULL
RHONDA ELSEY-JONES,796 N Grantley St Baltimore MD 21229 USA,39.297511000000000,-76.675363000000004,"999990",ATWOOD,DONALD,WILLIAM
WILKEN SERVICE CENTER,1943 Wilkens Ave Baltimore MD 21223,39.281677999999999,-76.647047000000001,"541990",PERKINS,HAZEL,JANET
PREMIER TOURS TRAVEL,2457 Arunah Ave Baltimore MD 21216,39.295332000000002,-76.655714000000003,"561510",MENESES,ELIZABETH,NULL
THE BIBLE WAY CHURCH OF GOD IN CHRIST INC,232 Ackworth St Baltimore MD 21223,39.284683999999999,-76.650747999999993,"813110",YUNG,JAMES,BENJAMIN
ALPHA SGMA KPPA - ZETA CHAPTER,3192 Wilkens Ave Baltimore MD 21223,39.275103999999999,-76.668163000000007,"813410",WARD,MARCO,NULL
EIGHT THIRTEEN ZHU CARRYOUT CORPORATION,2454 W Baltimore St Baltimore MD 21223,39.287911999999999,-76.656181000000004,"999990",KNIGHT,SHARRI,NULL
WILKENS CARRYOUT INC,419 S Mount St Baltimore MD 21223,39.282953999999997,-76.643265999999997,"722511",HEINEN,TARA,BRITTANY
CLEARVIEW WINDOW CLEANING,1082 S Dukeland St Baltimore MD 21223,39.274914000000003,-76.661733999999996,"561720",HEINEMANN,HILARY,NULL
HOUSE OF METALS INC,3008 Wilkens Ave Baltimore MD 21223 USA,39.276085999999999,-76.665654000000004,"811121",BRYANT,JEWEL,NULL
ART AUSAR'S,584 Sunset Rd Baltimore MD 21223,39.277211999999999,-76.664505000000005,"999990",BELCASTRO,LIONEL,MICHAEL
"DELAWARE SPECIALTY DISTRIBUTION, LLC",1000 S Monroe St Baltimore MD 21230,39.276094000000001,-76.644609000000003,"999990",ELLIS,TIMOTHY,NULL
ATLANTIC PARKING INC,1703 W Lombard St Baltimore MD 21223,39.286119999999997,-76.644159999999999,"812930",DUMAIS,ANDREA,NULL
BLACK EYED SUSANS CONCESSIONS,512 Hurley Ave Baltimore MD 21223,39.277776000000003,-76.663736999999998,"722513",DREXEL,JOYCE,MARLEEN
ALWAYS COOKING BEST CRABS LLC,225 N Monroe St Baltimore MD 21223 USA,39.291145999999998,-76.646871000000004,"722511",TURNER,ANDREW,JAMES
JULIA M ROSS,3192 Wilkens Ave Baltimore MD 21223,39.275103999999999,-76.668163000000007,"541990",BUXBAUM,ALICE,NULL
GENERAL WIPING CLOTH CO INC,350 N Franklintown Rd Baltimore MD 21223,39.291263999999998,-76.662239999999997,"313320",SITES,VIKKI,NULL
HOUSE OF GLORY INC,2832 W Mulberry St Baltimore MD 21223,39.292786999999997,-76.663027999999997,"561990",GRAY,ROMONA,JUANITA
B STREET PAWN,2700 W Baltimore St Baltimore MD 21223,39.287762999999998,-76.659133999999995,"522298",BARRETT,TERRY,JONATHAN
MIKE GRAY HAULING LLC,222 N Monastery Ave Baltimore MD 21229,39.289552000000000,-76.674700999999999,"484110",HICKMAN,STEVEN,DAMIAN
SHANE CONSTRACTOR LLC,1916 W Lafayette Ave Baltimore MD 21217,39.298886000000003,-76.648101999999994,"236115",IPPOLITO,FAWN,NULL
FRANKLIN BP,None,39.292898999999998,-76.655878000000001,"447190",SALLEY,EDWARD,NULL
UNIQUE PROCUREMENTS AND SVCS,3665 Gelston Dr Baltimore MD 21229,39.296241000000002,-76.677862000000005,"424120",BROOKS,ANDREW,NULL
CHRISTOPHER JOHNSON,3742 Woodridge Rd Baltimore MD 21229,39.297398000000001,-76.679152999999999,"561990",MURRAY,DAVID,MARK
JJW ENTERPRISES,93 S Monastery Ave Baltimore MD 21229,39.285272999999997,-76.679198999999997,"561499",SMITH,SETH,THOMAS
MONROE STREET CHURCH OF GOD,321 N Monroe St Baltimore MD 21223,39.292188000000003,-76.646955000000005,"813110",TAYLOR,ADA,JOCELYN
KAROLY TRANSPORTS,1820 Dover St Baltimore MD 21223 USA,39.284835999999999,-76.645940999999993,"488999",METZLER,SHAWNA,NULL
SP PLUS CORPORATION,2239 W Fayette St Baltimore MD 21223,39.289138000000001,-76.652064999999993,"812930",NG,LANE,CHRISTOPHER
CITY CELL PHONES,2875 W Lanvale St Baltimore MD 21216,39.296996999999998,-76.664857999999995,"443142",FLISS,KATHLEEN,NULL
"GWYNNS FALLS BUSINESS AND HOMEOWNERS ASSOCIATION, INC.",3115 Strickland St Baltimore MD 21229,39.277450000000002,-76.668491000000003,"813990",TOOKER,ELENA,WHITNEY
KIDS IN MOTION,145 Palormo Ave Baltimore MD 21229,39.283118999999999,-76.675092000000006,"561990",REDDY,MARION,STEVEN
RHYTHM CUTS BARBERSHOP,2421 Frederick Ave Baltimore MD 21223,39.282389999999999,-76.655287000000001,"812112",CASTELLANOS,WILLIAM,LUIS
PALADIN IMPOUND & RECOVERY LLC,2990 Benson Ave Baltimore MD 21223,39.274690000000000,-76.664683999999994,"488410",RAY,RAYMOND,NULL
SIGMA SECURITY,2114 W Fairmount Ave Baltimore MD 21223 USA,39.288822000000003,-76.650654000000003,"561613",WEIMANN,BRIAN,JAN
RAVENWOOD NSG CENTER,2242 Penrose Ave Baltimore MD 21223,39.291272999999997,-76.652248000000000,"561990",BEITER,WILLIAM,NULL
"LEGACY FINANCIAL SOLUTIONS, LL",2166 W Fairmount Ave Baltimore MD 21223,39.288805000000004,-76.651066999999998,"523930",SCOTT,SHARI,NULL
"CRAZY DOWN SEAFOOD CHICKEN, INC",2542 W Franklin St Baltimore MD 21223,39.293557000000000,-76.657398999999998,"424460",STIGER,LINA,NULL
DAMECH AUTO SALES & TOWING INC.,1919 Christian St Baltimore MD 21223,39.282561000000001,-76.646856999999997,"441110",HUGGARD,MELINDA,NULL
"UNITY PROPERTIES, INC",24 N Fulton Ave Baltimore MD 21223 USA,39.288874000000000,-76.645550999999998,"531210",BRAMMER,JARROD,NULL
PUR PROPHET L.L.C.,165 S Addison St Baltimore MD 21223,39.285556999999997,-76.645619999999994,"999990",HELSTROM,WILLIAM,NULL
FEDERAL HIL RESUME CENTER,1916 W Baltimore St Baltimore MD 21223,39.288342999999998,-76.647408999999996,"561410",BAILEY,GARRETT,JEREMY
RICHARD KIM,164 S Pulaski St Baltimore MD 21223,39.285254000000002,-76.650068000000005,"445110",FRAMPTON,ELIZABETH,MARGARETA
PERISHABLE FOODS LLC,13 Wheeler Ave Baltimore MD 21223,39.288255999999997,-76.654179999999997,"999990",NEWMAN,GARY,NULL
BAM BAM AUTO,2771 Wilkens Ave Baltimore MD 21223,39.276155000000003,-76.660467999999995,"811111",GREGORY,FERN,ROBIN
PIZZA PIE & SUBS INC,3170 Stafford St Baltimore MD 21229,39.279780000000002,-76.669430000000006,"722513",LOVELACE,ALICE,NULL
ON STACK JEWELERY,904 Poplar Grove St Baltimore MD 21216,39.298172000000001,-76.665271000000004,"448310",ANASTACIO,CARLOS,NULL
GANN,2671 Frederick Ave Baltimore MD 21223,39.280881999999998,-76.659147000000004,"315220",CLIFTON,PAUL,JAMES
CRYSTAL WINDOWS CAPITAL CORP,612 S Caton Ave Baltimore MD 21229,39.277188000000002,-76.671864999999997,"321911",STRICKLAND,JACK,NULL
SECTEL COMMUNICATIONS LLC,7 N Fulton Ave Baltimore MD 21223 USA,39.288611000000003,-76.644982999999996,"541512",WASHINGTON,WALTER,ALLEN
MARYLAND PAPER PAD CO.,2901 Strickland St Baltimore MD 21223,39.276769000000002,-76.664794999999998,"424130",CATLETT,ANTHONY,DANNY
6 TWELVE CONVENIENT MART,1906 Ramsay St Baltimore MD 21223,39.283315000000002,-76.646935999999997,"445120",INGLE,AMANDA,NULL
L COOPER INCOME TAX SERVICE LLC,2107 Edmondson Ave Baltimore MD 21223,39.294831000000002,-76.650722000000002,"541213",MATNEY,WILLIAM,CLARENCE
CATHOLIC CHARITIES ST JEROMES HEAD START CENTER,1847 W Baltimore St Baltimore MD 21223,39.287981000000002,-76.646210999999994,"624190",TAYLOR,YOLANDA,NULL
WALTHER HOUSE,2010 Christian St Baltimore MD 21223 USA,39.282173000000000,-76.648758000000001,"561990",BLACKERBY,JOHN,NULL
JEFF & AMY'S CARRYOUT INC,2454 W Baltimore St Baltimore MD 21223,39.287911999999999,-76.656181000000004,"722513",HARDIN,THOMAS,ROSARIO
BATA HOUSE,2172 W Lexington St Baltimore MD 21223,39.290590000000002,-76.651225999999994,"624190",PELAEZ,NICHOLAS,NULL
KELLEY TRANSPORTATION LLC,512 N Payson St Baltimore MD 21223,39.294043000000002,-76.649191999999999,"488999",TRAVERS,CHELSEY,HAZEL
TODAYS CHILDREN TOMORROWS FUTURE,268 S Smallwood St Baltimore MD 21223,39.284329999999997,-76.651452000000006,"999990",SPANN,MARY,NULL
SHOE CITY,2421 Frederick Ave Baltimore MD 21223,39.282389999999999,-76.655287000000001,"448210",SNIDER,DAVID,NULL
BUDGET CAR & TRUCK RENTAL,200 N Warwick Ave Baltimore MD 21223 USA,39.290520999999998,-76.656279999999995,"532120",URRUTIA,GIL,NULL
BALTIMORE CITY HEALTHY START R,1757 W Fayette St Baltimore MD 21223,39.289352999999998,-76.644859999999994,"622210",KUFAHL,LINDSAY,NULL
FAMILY MART,176 N Kossuth St Baltimore MD 21229,39.288806000000001,-76.672723000000005,"445120",DAMAN,MARIAN,NULL
GREATER HARVEST BAPTIST CHURCH,1656 W Saratoga St Baltimore MD 21223,39.292256000000002,-76.643399000000002,"813110",BELMARES,MARY,MARCIE
LEADERS OF HAIR DESIGN,162 S Bruce St Baltimore MD 21223,39.285424999999996,-76.644498999999996,"812112",CHARRON,STEVEN,COREY
U SAVE ON OIL COMPANY INC,3199 Opel Ln Baltimore MD 21229,39.283807000000003,-76.668960999999996,"454310",MUNOZ,AMIE,NULL
FULL MOON GROCERY,3018 Arunah Ave Baltimore MD 21216,39.295274999999997,-76.667081999999994,"445110",LANDMAN,ANGELA,MARY
INSPIRING MINDS INC,463 Gwynn Ave Baltimore MD 21229,39.292445999999998,-76.673381000000006,"561990",GARCIA,WANDA,GERALDINE
CLATCHEY REALTY,408 Font Hill Ave Baltimore MD 21223,39.279510000000002,-76.663398999999998,"531210",HARDY,MAUREEN,NULL
JOHNSON'S BODY & FENDER,2119 Penrose Ave Baltimore MD 21223,39.291026000000002,-76.650469999999999,"811118",CAIN,IVONNE,KATE
MONEYGRAM,2001-2019 Lemmon St Baltimore MD 21223,39.285477999999998,-76.648741000000001,"452990",ARTH,BRENDA,NULL
SLACK ASSOCIATES INC,538 S Longwood St Baltimore MD 21223,39.278441999999998,-76.666719999999998,"334513",LEE,ROBERT,LEONARD
BRODY TRAILER,2301 Wilkens Ave Baltimore MD 21223,39.279949999999999,-76.651944000000000,"532120",BOONE,ALEC,NULL
"5 K FLOORING, INC.",2372 W Baltimore St Baltimore MD 21223,39.287970000000001,-76.654556999999997,"442210",BURDETT,BERNARD,JOHN
BURRIS & ASSOCIATES INC,2580 Harlem Ave Baltimore MD 21216,39.296348000000002,-76.657645000000002,"561499",AVILA,JAMES,NULL
FREDERICK ELEMENTARY SCHOOL,309 Millington Ave Baltimore MD 21223 USA,39.281830999999997,-76.657325000000000,"611110",WOODLAND,JESENIA,NULL
QQ CORNER INC.,2507 Edmondson Ave Baltimore MD 21223 USA,39.294483000000000,-76.656574000000006,"999990",CONEY,FAITH,SANDRA
M AND E LIQUORS,1917 Frederick Ave Baltimore MD 21223,39.286510999999997,-76.647309000000007,"445310",OVERBY,NICHOLAS,WILLIAM
KIPP HARMONY ACADEMY ELEMENTARY AND MIDDLE SCHOOL,200 Font Hill Ave Baltimore MD 21223,39.283839999999998,-76.665153000000004,"611110",RESPICIO,ANN,BESS
"F & I REALTY COMPANY, INCORPORATED",3141 Phelps Ln Baltimore MD 21229,39.287734999999998,-76.670297000000005,"531210",FEDORCHAK,SUSAN,BRENDA
A CHANGE BEAUTY SALON,1837 Frederick Ave Baltimore MD 21223 USA,39.286734000000003,-76.646602000000001,"812112",OUTLAND,CARROLL,NULL
HAYFORD BUILDERS,432 S Caton Ave Baltimore MD 21229,39.279384000000000,-76.671948000000000,"541310",SLAGHT,PALMER,NULL
"FOREST WHOLESALE, INC.",289 N Franklintown Rd Baltimore MD 21223,39.290756999999999,-76.660432999999998,"424320",SCHOLZ,CAROLE,CAROL
"C & C PROPERTY HOLDING, LLC",2441 W Lexington St Baltimore MD 21223,39.290087000000000,-76.654964000000007,"551112",MURRAY,KIMBERLY,LEAH
HILTON SUPERMARKET,3341 W Baltimore St Baltimore MD 21229,39.285532000000003,-76.672625999999994,"445110",ANDERSON,JUAN,ROBERT
TERRELL ANTONIO ATKINSON CONTRUCTION,40 S Franklintown Rd Baltimore MD 21223,39.286622000000001,-76.658679000000006,"236220",HOCHMAN,PAMELA,RUBY
"A.T.MANAGMENT CONSULTANT GROUP, INC",114 S Gilmor St Baltimore MD 21223 USA,39.285944999999998,-76.642477000000000,"541618",MERCURIO,EFRAIN,MATTHEW
DANIELLE HEARN,550 Mt Holly St Baltimore MD 21229,39.293382000000001,-76.679838000000004,"624410",GREEN,SUZANNE,NULL
AWM LLC,1000 S Monroe St Baltimore MD 21230,39.276094000000001,-76.644609000000003,"423310",VANG,ANA,QUEENIE
DAVE WA,2860 Rayner Ave Baltimore MD 21216 USA,39.296416000000001,-76.664331000000004,"999990",SPRAGUE,OLGA,NULL
D D HOTDOGS,2265 W Lexington St Baltimore MD 21223,39.290190000000003,-76.652489000000003,"722513",BAX,WINSTON,STEVEN
GOD'S LITTLE ANGELS FAMILYDAYCARE,562 Sunset Rd Baltimore MD 21223,39.277479000000000,-76.664454000000006,"624410",TURNER,WARREN,NULL
HILTON LIQUORS INC,24 N Ellamont St Baltimore MD 21229,39.286171000000003,-76.670614999999998,"445310",HUBLEY,MIGUEL,GEORGE
EDMONDSON DELI & CARRYOUT,604 Allendale St Baltimore MD 21229,39.294179999999997,-76.678617000000003,"722513",GALAN,CHARLYN,NULL
FERGUSON BUS COMPANY,63 S Franklintown Rd Baltimore MD 21223,39.287250999999998,-76.658496000000000,"485510",NUNEZ,JULIAN,NULL
HELPING HANDS SUPPORTING HOUSING INC.,21 N Rosedale St Baltimore MD 21229,39.286197000000001,-76.668796000000000,"999990",MCSWEEN,POLLY,SARAH
BEVERLY S FAMILY DAY CARE,3762 Cranston Ave Baltimore MD 21229,39.296636999999997,-76.679406000000000,"624410",OLIVER,BOBBY,NULL
CHECKERS DRIVE IN,2343 Frederick Ave Baltimore MD 21223,39.284218000000003,-76.653295000000000,"722513",BLAIR,REFUGIO,NULL
F H AUTO SALES,432 S Caton Ave Baltimore MD 21229,39.279384000000000,-76.671948000000000,"441120",HUNT,SEAN,GEORGE
"3301 JOPPA PARTNERSHIP, LLP",141 Landwehr Ln Baltimore MD 21223,39.285212000000001,-76.653293000000005,"999990",LEER,FLORENE,LUCILLE
NO 1 CHINESE RESTAURANT,2421 Frederick Ave Baltimore MD 21223,39.282389999999999,-76.655287000000001,"722511",FLORES,THOMAS,NULL
DEPARTMENT OF PUBLIC WORKS,2784 W Fairmount Ave Baltimore MD 21223,39.288654999999999,-76.660775000000001,"924110",KICKLIGHTER,MICHAEL,NULL
MARY KAY BEAUTY CONSULTANT,453 Lyndhurst St Baltimore MD 21229,39.292146000000002,-76.680285999999995,"446120",FULLEN,RUTH,NULL
STARLIGHT TRAINING AND CONSULTING,420 S Longwood St Baltimore MD 21223,39.279834999999999,-76.666685000000001,"541690",POPPLEWELL,CARLA,MARJORIE
WASHINGTON MONROE LLC,1000 S Monroe St Baltimore MD 21230,39.276094000000001,-76.644609000000003,"531190",HALL,JUDY,NULL
NINAS DAYCARE,336 N Mount St Baltimore MD 21223,39.292431000000001,-76.644214000000005,"624410",SCHILLING,KENNETH,EDWIN
PETER H HAMILTON,432 S Caton Ave Baltimore MD 21229,39.279384000000000,-76.671948000000000,"999990",ASSAD,ZACHARY,NELSON
FREEDOM CHURCH AND MINISTRIES INC,846 N Brice St Baltimore MD 21217,39.298029000000000,-76.650088999999994,"813110",BUCHANAN,ROBERT,ROBERT
"YAMI YAMI RICH, INC.",3341 W Baltimore St Baltimore MD 21229,39.285532000000003,-76.672625999999994,"445110",HAGAN,CHARLES,NULL
KINGS AUTO SALE,162 S Fulton Ave Baltimore MD 21223,39.285595999999998,-76.645285000000001,"441120",COLLYMORE,JULIAN,NULL
CAR PLAZA LLC,3337 Frederick Ave Baltimore MD 21229,39.280624000000003,-76.673063999999997,"811118",SPEARS,ERICK,GROVER
PILGRIM NANLESTA,137 Seigwart Ln Baltimore MD 21229,39.283569000000000,-76.675863000000007,"999990",WEST,DARRYL,ERIC
ALWAYS AVILABLE LCOKSMITH,54 N Bruce St Baltimore MD 21223,39.288969999999999,-76.644621000000001,"561622",HORNBERGER,CASSIE,NULL
T K HOLLAND MINI MKT.,681 N Dukeland St Baltimore MD 21216,39.295338999999998,-76.662898999999996,"445120",TORRES,VALERIE,DAWN
BAY AREA ACCESS CONTROLS,914 S Brunswick St Baltimore MD 21223,39.277372000000000,-76.658756999999994,"444110",PECH,THOMAS,JAMES
FATHER CHARLES MIDDLE SCHOOL,2855 W Lafayette Ave Baltimore MD 21216,39.297944999999999,-76.664089000000004,"611110",MADERA,MASON,PAUL
SYLVIA D HARRIS,2840 W Mulberry St Baltimore MD 21223 USA,39.292754000000002,-76.663646000000000,"561990",MASSEY,TROY,NULL
DEBORAH WILSON,363 N Franklintown Rd Baltimore MD 21223,39.292282000000000,-76.661285000000007,"621498",HOLLEY,TRAVIS,FRANK
"AWAIS ENTERPRISES, LLC",3337 Frederick Ave Baltimore MD 21229,39.280624000000003,-76.673063999999997,"561499",MORRIS,SUZANNA,HEATHER
